# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1300
# for k=1.04206e-08 to 1.49015 h/Mpc,
# number of wavenumbers equal to 786
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                
       6.279015660546e-08      -2.806309467951e-11      -2.104732100963e-11      -2.104732100968e-11      -2.806309467943e-11      -2.104732100967e-11      -2.298615069658e-11       6.458691668912e-01       6.008311216516e-01 
       6.425272723857e-08      -2.938566758556e-11      -2.203925068917e-11      -2.203925068922e-11      -2.938566758548e-11      -2.203925068921e-11      -2.406945460419e-11       6.458691668909e-01       6.008311216512e-01 
       6.574936551816e-08      -3.077057143237e-11      -2.307792857428e-11      -2.307792857434e-11      -3.077057143228e-11      -2.307792857433e-11      -2.520381305206e-11       6.458691668909e-01       6.008311216513e-01 
       6.728086498164e-08      -3.222074378667e-11      -2.416555784000e-11      -2.416555784006e-11      -3.222074378657e-11      -2.416555784005e-11      -2.639163216654e-11       6.458691668908e-01       6.008311216512e-01 
       6.884803765030e-08      -3.373926065845e-11      -2.530444549384e-11      -2.530444549391e-11      -3.373926065834e-11      -2.530444549390e-11      -2.763543147124e-11       6.458691668908e-01       6.008311216513e-01 
       7.045171445983e-08      -3.532934302559e-11      -2.649700726919e-11      -2.649700726927e-11      -3.532934302547e-11      -2.649700726926e-11      -2.893784923124e-11       6.458691668906e-01       6.008311216511e-01 
       7.209274570091e-08      -3.699436366597e-11      -2.774577274948e-11      -2.774577274956e-11      -3.699436366583e-11      -2.774577274955e-11      -3.030164804922e-11       6.458691668905e-01       6.008311216511e-01 
       7.377200147002e-08      -3.873785431160e-11      -2.905339073370e-11      -2.905339073380e-11      -3.873785431146e-11      -2.905339073378e-11      -3.172972072532e-11       6.458691668904e-01       6.008311216509e-01 
       7.549037213080e-08      -4.056351313991e-11      -3.042263485493e-11      -3.042263485503e-11      -4.056351313975e-11      -3.042263485502e-11      -3.322509639316e-11       6.458691668903e-01       6.008311216508e-01 
       7.724876878611e-08      -4.247521261803e-11      -3.185640946352e-11      -3.185640946363e-11      -4.247521261786e-11      -3.185640946361e-11      -3.479094694502e-11       6.458691668903e-01       6.008311216509e-01 
       7.904812376114e-08      -4.447700771686e-11      -3.335775578764e-11      -3.335775578777e-11      -4.447700771667e-11      -3.335775578775e-11      -3.643059375985e-11       6.458691668902e-01       6.008311216508e-01 
       8.088939109772e-08      -4.657314451219e-11      -3.492985838414e-11      -3.492985838428e-11      -4.657314451198e-11      -3.492985838426e-11      -3.814751474838e-11       6.458691668900e-01       6.008311216507e-01 
       8.277354706015e-08      -4.876806919120e-11      -3.657605189340e-11      -3.657605189355e-11      -4.876806919097e-11      -3.657605189353e-11      -3.994535173021e-11       6.458691668899e-01       6.008311216506e-01 
       8.470159065288e-08      -5.106643748342e-11      -3.829982811257e-11      -3.829982811273e-11      -5.106643748316e-11      -3.829982811270e-11      -4.182791815863e-11       6.458691668899e-01       6.008311216506e-01 
       8.667454415012e-08      -5.347312453613e-11      -4.010484340210e-11      -4.010484340227e-11      -5.347312453585e-11      -4.010484340225e-11      -4.379920720943e-11       6.458691668897e-01       6.008311216505e-01 
       8.869345363795e-08      -5.599323525526e-11      -4.199492644144e-11      -4.199492644164e-11      -5.599323525495e-11      -4.199492644161e-11      -4.586340025099e-11       6.458691668897e-01       6.008311216505e-01 
       9.075938956889e-08      -5.863211513348e-11      -4.397408635011e-11      -4.397408635033e-11      -5.863211513316e-11      -4.397408635029e-11      -4.802487571348e-11       6.458691668894e-01       6.008311216502e-01 
       9.287344732953e-08      -6.139536158885e-11      -4.604652119164e-11      -4.604652119187e-11      -6.139536158849e-11      -4.604652119184e-11      -5.028821837617e-11       6.458691668892e-01       6.008311216501e-01 
       9.503674782126e-08      -6.428883583757e-11      -4.821662687818e-11      -4.821662687844e-11      -6.428883583718e-11      -4.821662687840e-11      -5.265822909229e-11       6.458691668890e-01       6.008311216499e-01 
       9.725043805465e-08      -6.731867532645e-11      -5.048900649484e-11      -5.048900649512e-11      -6.731867532602e-11      -5.048900649508e-11      -5.513993497232e-11       6.458691668887e-01       6.008311216496e-01 
       9.951569175755e-08      -7.049130675127e-11      -5.286848006346e-11      -5.286848006377e-11      -7.049130675080e-11      -5.286848006372e-11      -5.773860004718e-11       6.458691668887e-01       6.008311216497e-01 
       1.018337099975e-07      -7.381345968865e-11      -5.536009476650e-11      -5.536009476683e-11      -7.381345968814e-11      -5.536009476678e-11      -6.045973643389e-11       6.458691668886e-01       6.008311216496e-01 
       1.042057218184e-07      -7.729218087037e-11      -5.796913565278e-11      -5.796913565315e-11      -7.729218086979e-11      -5.796913565309e-11      -6.330911602754e-11       6.458691668885e-01       6.008311216497e-01 
       1.066329848923e-07      -8.093484913043e-11      -6.070113684782e-11      -6.070113684823e-11      -8.093484912980e-11      -6.070113684816e-11      -6.629278274427e-11       6.458691668881e-01       6.008311216494e-01 
       1.091167861863e-07      -8.474919105663e-11      -6.356189329247e-11      -6.356189329292e-11      -8.474919105594e-11      -6.356189329285e-11      -6.941706534125e-11       6.458691668879e-01       6.008311216491e-01 
       1.116584426446e-07      -8.874329737956e-11      -6.655747303468e-11      -6.655747303517e-11      -8.874329737882e-11      -6.655747303509e-11      -7.268859084070e-11       6.458691668876e-01       6.008311216489e-01 
       1.142593018872e-07      -9.292564013429e-11      -6.969423010072e-11      -6.969423010125e-11      -9.292564013346e-11      -6.969423010117e-11      -7.611429858688e-11       6.458691668875e-01       6.008311216488e-01 
       1.169207429241e-07      -9.730509063048e-11      -7.297881797286e-11      -7.297881797345e-11      -9.730509062956e-11      -7.297881797335e-11      -7.970145496517e-11       6.458691668874e-01       6.008311216489e-01 
       1.196441768865e-07      -1.018909382698e-10      -7.641820370235e-11      -7.641820370299e-11      -1.018909382688e-10      -7.641820370289e-11      -8.345766881518e-11       6.458691668870e-01       6.008311216486e-01 
       1.224310477751e-07      -1.066929102499e-10      -8.001968268747e-11      -8.001968268817e-11      -1.066929102489e-10      -8.001968268806e-11      -8.739090757014e-11       6.458691668868e-01       6.008311216484e-01 
       1.252828332259e-07      -1.117211921973e-10      -8.379089414795e-11      -8.379089414873e-11      -1.117211921961e-10      -8.379089414861e-11      -9.150951415671e-11       6.458691668864e-01       6.008311216480e-01 
       1.282010452931e-07      -1.169864497720e-10      -8.773983732900e-11      -8.773983732984e-11      -1.169864497707e-10      -8.773983732971e-11      -9.582222469173e-11       6.458691668863e-01       6.008311216481e-01 
       1.311872312515e-07      -1.224998512913e-10      -9.187488846847e-11      -9.187488846939e-11      -1.224998512898e-10      -9.187488846925e-11      -1.003381870124e-10       6.458691668860e-01       6.008311216479e-01 
       1.342429744164e-07      -1.282730914190e-10      -9.620481856426e-11      -9.620481856528e-11      -1.282730914174e-10      -9.620481856512e-11      -1.050669800803e-10       6.458691668857e-01       6.008311216476e-01 
       1.373698949832e-07      -1.343184159715e-10      -1.007388119786e-10      -1.007388119798e-10      -1.343184159698e-10      -1.007388119796e-10      -1.100186342996e-10       6.458691668855e-01       6.008311216476e-01 
       1.405696508867e-07      -1.406486478926e-10      -1.054864859195e-10      -1.054864859207e-10      -1.406486478907e-10      -1.054864859205e-10      -1.152036527926e-10       6.458691668850e-01       6.008311216472e-01 
       1.438439386797e-07      -1.472772144530e-10      -1.104579108398e-10      -1.104579108411e-10      -1.472772144510e-10      -1.104579108409e-10      -1.206330336788e-10       6.458691668846e-01       6.008311216469e-01 
       1.471944944330e-07      -1.542181757311e-10      -1.156636317983e-10      -1.156636317998e-10      -1.542181757288e-10      -1.156636317995e-10      -1.263182934030e-10       6.458691668842e-01       6.008311216465e-01 
       1.506230946556e-07      -1.614862544362e-10      -1.211146908272e-10      -1.211146908288e-10      -1.614862544337e-10      -1.211146908285e-10      -1.322714911632e-10       6.458691668838e-01       6.008311216463e-01 
       1.541315572367e-07      -1.690968671378e-10      -1.268226503534e-10      -1.268226503551e-10      -1.690968671350e-10      -1.268226503548e-10      -1.385052544902e-10       6.458691668833e-01       6.008311216458e-01 
       1.577217424096e-07      -1.770661569658e-10      -1.327996177244e-10      -1.327996177263e-10      -1.770661569628e-10      -1.327996177260e-10      -1.450328060317e-10       6.458691668831e-01       6.008311216458e-01 
       1.613955537381e-07      -1.854110278524e-10      -1.390582708893e-10      -1.390582708914e-10      -1.854110278491e-10      -1.390582708911e-10      -1.518679915996e-10       6.458691668825e-01       6.008311216453e-01 
       1.651549391254e-07      -1.941491803875e-10      -1.456118852906e-10      -1.456118852930e-10      -1.941491803839e-10      -1.456118852926e-10      -1.590253095390e-10       6.458691668821e-01       6.008311216452e-01 
       1.690018918476e-07      -2.032991493642e-10      -1.524743620232e-10      -1.524743620257e-10      -2.032991493602e-10      -1.524743620253e-10      -1.665199414807e-10       6.458691668814e-01       6.008311216445e-01 
       1.729384516098e-07      -2.128803430935e-10      -1.596602573202e-10      -1.596602573230e-10      -2.128803430891e-10      -1.596602573225e-10      -1.743677845441e-10       6.458691668810e-01       6.008311216442e-01 
       1.769667056282e-07      -2.229130845718e-10      -1.671848134289e-10      -1.671848134320e-10      -2.229130845671e-10      -1.671848134315e-10      -1.825854850564e-10       6.458691668805e-01       6.008311216440e-01 
       1.810887897364e-07      -2.334186545890e-10      -1.750639909418e-10      -1.750639909451e-10      -2.334186545838e-10      -1.750639909446e-10      -1.911904738621e-10       6.458691668801e-01       6.008311216437e-01 
       1.853068895178e-07      -2.444193368674e-10      -1.833145026506e-10      -1.833145026543e-10      -2.444193368617e-10      -1.833145026537e-10      -2.002010032962e-10       6.458691668794e-01       6.008311216432e-01 
       1.896232414650e-07      -2.559384653292e-10      -1.919538489969e-10      -1.919538490010e-10      -2.559384653230e-10      -1.919538490004e-10      -2.096361858997e-10       6.458691668786e-01       6.008311216425e-01 
       1.940401341647e-07      -2.680004735902e-10      -2.010003551927e-10      -2.010003551971e-10      -2.680004735833e-10      -2.010003551964e-10      -2.195160349599e-10       6.458691668781e-01       6.008311216422e-01 
       1.985599095119e-07      -2.806309467871e-10      -2.104732100903e-10      -2.104732100952e-10      -2.806309467795e-10      -2.104732100945e-10      -2.298615069612e-10       6.458691668774e-01       6.008311216417e-01 
       2.031849639514e-07      -2.938566758468e-10      -2.203925068852e-10      -2.203925068905e-10      -2.938566758385e-10      -2.203925068897e-10      -2.406945460368e-10       6.458691668764e-01       6.008311216409e-01 
